OTUs	Name	Oral_and_five_sense_organs	Skin	Circulatory_system	Urogenital_system	Digestive_system	Respiratory_system	Other(motor_and_nervous_and_endocrine_system)
otu_S003807662	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807664	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807665	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807668	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807678	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807680	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807681	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807703	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807706	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807717	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807718	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807719	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807723	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807725	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807740	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807746	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807776	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807784	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807813	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003807917	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003809207	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003809289	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003810103	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003810104	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003810751	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003810752	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003811083	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003811087	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003811101	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003811195	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003811992	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003920260	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003920266	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003920273	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003920276	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003920395	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003923228	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003923242	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003923256	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003923258	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003923400	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003923688	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003925146	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927220	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927508	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927519	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927521	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927522	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927525	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927528	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927549	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927550	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003927551	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003928924	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003929018	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003929019	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S003931051	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004006550	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004006551	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004008544	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004045656	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004046014	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004046015	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004046204	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004046235	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004046270	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004046439	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004048697	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049140	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049158	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049426	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049428	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049429	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049477	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049561	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049562	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049563	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049564	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049595	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049617	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004049620	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050034	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050036	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050037	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050049	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050383	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050397	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050582	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050916	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004050988	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051076	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051376	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051553	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051554	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051556	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051558	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051649	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004051889	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004052056	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004052057	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004052209	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004052330	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004052487	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004052506	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004052825	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053295	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053299	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053562	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053711	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053716	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053751	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053770	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053792	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053802	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053806	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053850	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053851	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004053852	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004054017	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004054027	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004054041	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004054283	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004054356	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
otu_S004054411	Bacillus_cereus	endophthalmitis	skin_infection_disease|wound_infection	0	0	gastrointestinal_disease	0	foodborne_illness
